N,P,K,temperature,humidity,soil,season,label
49,61,45,32.76795887,94.57377401,Clay,Monsoon,papaya
48,57,54,29.02328049,90.20396783,Clay,Winter,papaya
69,66,49,40.00439101,90.17015833,Clay,Winter,papaya
53,55,55,33.32315744,91.25271223,Clay,Monsoon,papaya
38,61,52,31.22790131,94.94021378,Clay,Summer,papaya
57,64,55,26.68386496,92.9585411,Clay,Summer,papaya
51,57,55,24.70528368,90.14732171,Clay,Winter,papaya
56,65,45,38.2016825,93.97379963,Clay,Monsoon,papaya
54,66,52,36.56769731,93.79503425,Clay,Winter,papaya
58,55,47,26.05375792,93.69111672,Clay,Monsoon,papaya
68,70,54,31.29986342,92.76039164,Clay,Summer,papaya
42,59,55,40.10207731,94.35110201,Clay,Monsoon,papaya
43,64,47,38.58954491,91.58076549,Clay,Winter,papaya
35,67,49,41.31330062,91.1508798,Clay,Monsoon,papaya
56,59,55,37.03551903,91.79430166,Clay,Monsoon,papaya
39,64,53,23.012401800000006,91.07355541,Clay,Monsoon,papaya
18,30,29,26.762749300000007,92.86056895,Loamy,Monsoon,coconut
37,23,28,25.61294367,94.3138837,Sandy,Monsoon,coconut
13,28,33,28.130115000000004,95.64807631,Sandy,Monsoon,coconut
2,21,35,25.02887163,91.53720922,Loamy,Monsoon,coconut
10,18,35,27.79797651,99.64573002,Loamy,Monsoon,coconut
7,11,32,29.25902906,95.11294697,Sandy,Monsoon,coconut
39,5,31,27.10134661,93.69979946,Sandy,Monsoon,coconut
34,6,27,25.84726298,90.92669463,Sandy,Monsoon,coconut
31,30,29,26.58580443,90.98617591,Sandy,Monsoon,coconut
25,7,35,28.38503882,99.18843684,Sandy,Monsoon,coconut
16,18,26,28.43647052,91.81320717,Sandy,Monsoon,coconut
26,10,33,28.27298134,96.93649473,Loamy,Monsoon,coconut
27,8,32,27.00648436,96.46168931,Sandy,Monsoon,coconut
37,18,30,27.63551259,99.34854917,Loamy,Monsoon,coconut
19,15,34,26.29644905,99.65809151,Sandy,Monsoon,coconut
0,19,33,27.1326009,95.23797989,Loamy,Monsoon,coconut
31,20,26,25.56567803,97.61361544,Loamy,Monsoon,coconut
9,17,32,25.94951662,93.40548703,Sandy,Monsoon,coconut
22,11,29,28.03380598,95.01630593,Sandy,Monsoon,coconut
31,6,26,29.12859129,91.30924833,Sandy,Monsoon,coconut
34,6,30,27.0828252,97.00155491,Sandy,Monsoon,coconut
24,6,32,28.11321494,90.01734526,Loamy,Monsoon,coconut
1,8,26,27.5136304,94.18955816,Sandy,Monsoon,coconut
31,13,33,27.63834933,95.48763389,Sandy,Monsoon,coconut
10,9,28,29.01256899,94.01014388,Loamy,Monsoon,coconut
36,27,26,26.58413917,95.78923137,Loamy,Monsoon,coconut
38,24,33,28.28905147,97.00396405,Sandy,Monsoon,coconut
11,6,25,28.69164799,96.65248672,Loamy,Monsoon,coconut
16,14,30,29.70931288,96.30484325,Loamy,Monsoon,coconut
33,14,35,27.14865285,96.66355213,Loamy,Monsoon,coconut
16,6,29,29.28725038,91.95614918,Sandy,Monsoon,coconut
32,11,31,25.06871967,93.31410447,Loamy,Monsoon,coconut
38,14,30,26.92449525,91.20106019,Sandy,Monsoon,coconut
8,6,33,28.27804288,93.64761266,Loamy,Monsoon,coconut
23,6,33,29.18032562,92.73041222,Loamy,Monsoon,coconut
29,25,35,28.3575072,91.64509299,Sandy,Monsoon,coconut
24,14,33,29.38072512,93.27565685,Loamy,Monsoon,coconut
32,12,30,25.39241091,98.08951196,Sandy,Monsoon,coconut
30,25,31,26.31270635,98.62048026,Sandy,Monsoon,coconut
14,21,35,29.52501367,91.91185319,Loamy,Monsoon,coconut
27,22,29,28.83214859,92.17170353,Loamy,Monsoon,coconut
40,5,29,28.48444906,97.76865458,Sandy,Monsoon,coconut
17,11,32,28.74013335,93.39676499,Sandy,Monsoon,coconut
30,30,35,25.00872392,95.59224018,Loamy,Monsoon,coconut
28,10,30,29.8690834,91.14723422,Loamy,Monsoon,coconut
39,7,29,27.54273211,94.59086121,Loamy,Monsoon,coconut
32,20,35,26.52166434,98.38227669,Sandy,Monsoon,coconut
7,15,32,25.03512351,95.89739958,Loamy,Monsoon,coconut
29,17,29,29.20394909,95.66997327,Sandy,Monsoon,coconut
34,15,34,27.05826457,91.10510371,Sandy,Monsoon,coconut
14,23,25,26.18552389,96.96637916,Sandy,Monsoon,coconut
18,19,29,27.59376845,92.48519606,Loamy,Monsoon,coconut
7,21,35,25.76011662,94.65830608,Sandy,Monsoon,coconut
24,27,34,28.87862994,95.11320315,Loamy,Monsoon,coconut
39,29,29,26.50908611,94.48414544,Loamy,Monsoon,coconut
29,8,28,26.87037587,91.72546257,Loamy,Monsoon,coconut
10,24,27,27.57283516,94.90485697,Sandy,Monsoon,coconut
0,29,32,28.05912437,98.3670985,Sandy,Monsoon,coconut
32,11,31,29.51611558,92.56492864,Loamy,Monsoon,coconut
37,10,32,28.96318258,95.16333673,Loamy,Monsoon,coconut
20,29,27,25.09897688,92.36099489,Loamy,Monsoon,coconut
31,29,35,27.1872282,92.19906776,Loamy,Monsoon,coconut
17,30,27,29.03065024,90.79093862,Sandy,Monsoon,coconut
1,12,30,27.754298,95.94643831,Sandy,Monsoon,coconut
6,13,29,27.31155708,99.96906006,Sandy,Monsoon,coconut
15,28,32,28.84270971,99.64328526,Loamy,Monsoon,coconut
27,24,29,26.61423461,96.97300803,Loamy,Monsoon,coconut
3,23,30,29.70143197,95.65754365,Loamy,Monsoon,coconut
8,26,26,25.54759871,91.64194826,Sandy,Monsoon,coconut
20,28,26,26.37978453,91.49882979,Sandy,Monsoon,coconut
26,18,27,27.45907759,92.90736493,Sandy,Monsoon,coconut
1,6,35,27.02269204,95.71935435,Loamy,Monsoon,coconut
27,30,31,28.98545306,90.73966792,Sandy,Monsoon,coconut
23,7,34,26.1055118,91.52421214,Sandy,Monsoon,coconut
0,26,31,25.0707247,95.02156793,Sandy,Monsoon,coconut
38,6,25,25.54963273,96.92786777,Loamy,Monsoon,coconut
25,12,26,28.56973521,95.67906668,Loamy,Monsoon,coconut
40,5,32,26.07010807,96.7036223,Sandy,Monsoon,coconut
0,19,31,25.51791333,94.38420565,Loamy,Monsoon,coconut
26,9,32,25.9490364,94.73860514,Loamy,Monsoon,coconut
35,30,34,28.2974764,95.41122824,Loamy,Monsoon,coconut
19,30,30,29.56549169,91.40896307,Sandy,Monsoon,coconut
31,13,33,29.69952329,95.21224392,Loamy,Monsoon,coconut
17,29,26,26.14162144,93.28415295,Loamy,Monsoon,coconut
2,30,30,26.00175125,94.79998418,Loamy,Monsoon,coconut
30,13,25,27.15116142,91.48889469,Loamy,Monsoon,coconut
8,15,33,28.97318719,98.09861043,Sandy,Monsoon,coconut
18,12,35,26.13958446,96.38580769,Loamy,Monsoon,coconut
8,28,30,25.51618488,94.33465411,Loamy,Monsoon,coconut
40,22,29,27.55821802,99.98187601,Sandy,Monsoon,coconut
27,10,33,27.81132822,97.48410555,Loamy,Monsoon,coconut
21,20,31,25.60033702,99.7240104,Sandy,Monsoon,coconut
3,9,35,26.91641934,99.84671638,Loamy,Monsoon,coconut
22,16,27,29.1797902,90.27214288,Loamy,Monsoon,coconut
27,8,30,26.44600063,98.29937782,Loamy,Monsoon,coconut
22,8,33,28.43572863,95.8840407,Sandy,Monsoon,coconut
28,27,32,28.94099669,93.00109012,Sandy,Monsoon,coconut
23,21,26,26.45488737,93.45042636,Sandy,Monsoon,coconut
37,5,34,25.79490531,93.84150618,Sandy,Monsoon,coconut
19,26,29,26.93141945,98.80313612,Sandy,Monsoon,coconut
133,47,24,24.40228894,79.19732001,Black,Winter,cotton
136,36,20,23.09595631,84.86275707,Clay,Summer,cotton
104,47,18,23.9656349,76.97696717,Black,Winter,cotton
133,47,23,24.88738107,75.62137159,Clay,Summer,cotton
126,38,23,25.36243778,83.63276077,Loamy,Summer,cotton
126,50,19,24.69457084,81.7358876,Clay,Summer,cotton
113,41,20,25.0017188,80.53965818,Black,Winter,cotton
121,45,22,22.45942937,81.30681027,Loamy,Summer,cotton
121,47,16,23.60564038,79.29573149,Black,Summer,cotton
129,60,22,24.58453146,79.12404171,Sandy,Summer,cotton
107,45,25,23.0865933,83.55546146,Black,Summer,cotton
122,59,18,23.5000992,83.63488952,Loamy,Summer,cotton
140,38,15,24.1472953,75.88298598,Loamy,Summer,cotton
102,49,21,24.69315538,84.84422454,Loamy,Summer,cotton
111,40,25,24.48469200000001,84.44932014,Loamy,Winter,cotton
131,35,18,24.49112609,82.24415809,Black,Summer,cotton
135,43,16,23.47986888,81.73049149,Clay,Summer,cotton
100,46,18,24.18586246,76.04203958,Loamy,Summer,cotton
123,39,24,25.00755095,78.17952126,Black,Summer,cotton
117,56,15,25.99237426,77.0543546,Black,Summer,cotton
121,36,24,23.66457347,81.69105088,Black,Winter,cotton
101,58,18,25.66891439,81.38103349,Clay,Summer,cotton
107,42,24,22.04612876,84.62978302,Loamy,Summer,cotton
100,41,22,22.4204752,84.55794703,Black,Winter,cotton
125,39,21,25.03149561,82.21276599,Black,Winter,cotton
105,60,23,23.53371386,77.21705554,Loamy,Summer,cotton
102,46,19,22.77076388,82.5993307,Clay,Summer,cotton
131,49,22,25.49848236,79.9751579,Black,Summer,cotton
139,35,15,25.248679,83.4630147,Sandy,Summer,cotton
108,36,19,22.78249615,77.51235009,Black,Summer,cotton
118,45,23,23.37044424,77.43198948,Black,Summer,cotton
107,51,22,24.86560781,78.22080815,Sandy,Summer,cotton
125,60,17,24.14386157,84.51591287,Clay,Summer,cotton
113,37,20,25.03300222,79.04368718,Black,Winter,cotton
131,52,16,23.65724079,84.47601498,Loamy,Summer,cotton
115,48,16,25.54359718,84.09229796,Black,Summer,cotton
113,38,25,22.00085141,79.47270984,Black,Winter,cotton
111,41,18,23.64328417,78.1258666,Loamy,Summer,cotton
111,53,19,23.96436009,78.02763149,Loamy,Summer,cotton
122,48,16,24.65425757,75.6350708,Loamy,Summer,cotton
108,46,17,24.3017998,84.87668973,Clay,Summer,cotton
132,41,22,24.29144926,81.02453404,Black,Winter,cotton
103,42,17,24.29470232,84.61527627,Clay,Summer,cotton
133,50,25,25.72180042,81.19666206,Black,Winter,cotton
127,37,18,24.87663664,76.30050373,Black,Winter,cotton
110,39,25,22.60612115,77.34264002,Black,Summer,cotton
131,38,19,23.86814008,75.68339729,Clay,Winter,cotton
108,38,24,23.41022496,76.43836957,Black,Summer,cotton
122,40,17,24.96440768,81.31677618,Clay,Summer,cotton
111,50,15,25.16820129,80.30351815,Black,Summer,cotton
140,40,17,22.72767171,77.07598065,Loamy,Summer,cotton
100,40,20,22.45145981,76.25674874,Black,Summer,cotton
123,50,16,23.04920461,75.53835214,Loamy,Summer,cotton
107,36,21,25.29250148,75.66653335,Loamy,Summer,cotton
118,50,19,22.95604064,82.33733678,Loamy,Summer,cotton
103,51,20,22.80213132,84.14668447,Black,Winter,cotton
133,57,19,23.54234715,75.98203329,Black,Summer,cotton
129,47,20,24.41212325,80.80343786,Loamy,Winter,cotton
116,52,19,22.94276687,75.37170612,Loamy,Summer,cotton
114,40,23,25.53676123,81.13668716,Clay,Winter,cotton
131,60,17,25.32023717,81.79475917,Black,Summer,cotton
107,43,18,22.426733,81.53480799,Clay,Summer,cotton
123,44,21,25.78544484,75.00539324,Black,Winter,cotton
112,49,25,25.68959532,77.90621048,Loamy,Summer,cotton
119,44,15,22.14593688,82.85975490000001,Black,Summer,cotton
130,59,19,25.07278712,82.50257909,Clay,Winter,cotton
127,53,24,22.21506982,76.17851932,Loamy,Summer,cotton
134,52,18,23.9643129,76.59175937,Black,Summer,cotton
109,36,18,25.40059227,76.53237965,Black,Summer,cotton
100,48,17,23.7805123,83.03878838,Black,Summer,cotton
132,52,19,24.16402322,76.7433897,Loamy,Summer,cotton
102,37,25,25.31468463,77.91757121,Sandy,Summer,cotton
111,39,22,22.60361557,80.35090459999998,Loamy,Summer,cotton
117,51,15,22.9535715,78.71555832,Loamy,Winter,cotton
136,36,24,22.74446976,80.41198458,Black,Winter,cotton
134,56,18,23.80834611,83.91902605,Clay,Summer,cotton
112,54,15,25.46228792,81.56641891,Loamy,Summer,cotton
105,56,15,25.96779712,81.97904282,Black,Summer,cotton
140,45,15,25.5308271,80.04662756,Sandy,Winter,cotton
126,46,25,24.43847399,81.69801729,Clay,Summer,cotton
106,49,24,23.03887865,76.47039772,Clay,Winter,cotton
121,53,19,23.51308653,76.72621429,Black,Summer,cotton
108,60,17,22.75805656,76.75768356,Clay,Winter,cotton
116,56,17,24.71252544,77.7293114,Black,Summer,cotton
100,52,19,23.45969093,82.44777468,Black,Winter,cotton
129,43,16,25.5503704,77.85055621,Clay,Summer,cotton
118,44,23,22.08458267,82.82904143,Clay,Summer,cotton
117,43,25,24.68854799,78.51206972,Black,Summer,cotton
126,37,21,25.84997269,84.16855231,Clay,Summer,cotton
120,48,16,22.46054478,75.40989245,Black,Summer,cotton
102,45,16,23.65629976,77.52425987,Black,Summer,cotton
131,56,20,22.00817088,81.83896111,Black,Winter,cotton
114,40,17,24.32630461,80.13456404,Loamy,Summer,cotton
101,37,18,22.92360984,82.68738535,Black,Winter,cotton
106,46,20,23.43821725,78.63388824,Loamy,Summer,cotton
113,38,20,22.10718988,78.58320116,Loamy,Summer,cotton
102,53,21,23.03814028,76.11021529,Clay,Winter,cotton
110,39,18,24.54795322,75.39752705,Black,Summer,cotton
107,58,15,23.73868041,75.77503808,Black,Summer,cotton
120,60,15,22.31871914,83.86129998,Black,Summer,cotton
89,47,38,25.52468965,72.24850829,Loamy,Monsoon,jute
60,37,39,26.59104992,82.94164078,Loamy,Monsoon,jute
63,41,45,25.29781791,86.88705350000002,Black,Monsoon,jute
86,40,39,25.72100868,88.16513579,Loamy,Monsoon,jute
96,41,40,23.58419277,72.00460848,Loamy,Monsoon,jute
100,35,36,25.31042337,72.01364411,Loamy,Monsoon,jute
63,37,43,23.41798979,85.08640476,Clay,Monsoon,jute
70,43,40,24.35564134,88.80391021,Loamy,Monsoon,jute
67,55,44,26.284017,75.14640198,Black,Monsoon,jute
74,40,40,25.13842773,83.12053888,Loamy,Monsoon,jute
89,53,44,24.88692811,71.91711523,Black,Monsoon,jute
74,46,45,25.75734909,88.36668522,Loamy,Monsoon,jute
89,41,38,23.12844351,74.68322732,Loamy,Monsoon,jute
60,55,40,24.9949957,88.95692783,Black,Monsoon,jute
67,43,38,25.21622704,70.88259632,Black,Monsoon,jute
70,38,35,24.39736241,79.26861738,Black,Monsoon,jute
74,49,38,23.31410442,71.4509053,Black,Monsoon,jute
90,40,39,25.72668885,81.86171563,Clay,Monsoon,jute
82,35,44,26.96656378,78.21047693,Loamy,Monsoon,jute
73,45,37,23.70467146,74.63745355,Clay,Monsoon,jute
85,53,38,24.90075709,73.84186449,Clay,Monsoon,jute
81,56,36,23.39605743,72.60512854,Black,Monsoon,jute
84,55,38,26.8748389,79.78725152,Clay,Monsoon,jute
80,45,42,23.1426498,74.99739774,Black,Monsoon,jute
76,54,45,24.29496635,77.62976013,Loamy,Monsoon,jute
76,56,39,24.39459498,89.89106506,Clay,Monsoon,jute
81,40,45,25.7629429,80.76238215,Loamy,Monsoon,jute
76,44,45,25.4879684,84.48235878,Clay,Monsoon,jute
69,47,40,25.37122686,76.2403666,Loamy,Monsoon,jute
82,40,45,26.21312799,81.70476368,Clay,Monsoon,jute
69,57,35,24.30748599,78.54340987,Loamy,Monsoon,jute
81,36,38,23.76554749,87.98329901,Loamy,Monsoon,jute
67,60,38,24.79853023,78.53037059,Black,Monsoon,jute
72,51,40,23.20683504,74.09956958,Black,Monsoon,jute
65,39,45,23.66805429,70.89000744,Clay,Monsoon,jute
78,50,43,25.12417673,85.72530641,Loamy,Monsoon,jute
77,52,41,23.89069041,83.46409075,Loamy,Monsoon,jute
89,52,42,23.09433785,81.45139295,Loamy,Monsoon,jute
62,49,37,24.21744605,82.85284045,Black,Monsoon,jute
90,48,45,24.06475727,71.31342851,Clay,Monsoon,jute
66,47,36,24.85441411,74.44070479999998,Clay,Monsoon,jute
80,52,39,26.41915161,76.85691248,Black,Monsoon,jute
89,52,45,24.89326318,77.01222585,Black,Monsoon,jute
77,51,44,23.25583402,82.7015932,Black,Monsoon,jute
94,37,41,24.7634518,87.06071115,Loamy,Monsoon,jute
75,41,35,24.97042599,78.62697699,Clay,Monsoon,jute
60,55,36,26.12797248,80.49172597,Black,Monsoon,jute
62,56,35,25.97825807,81.65769588,Loamy,Monsoon,jute
84,40,42,26.2830571,73.35763537,Clay,Monsoon,jute
100,56,40,26.38905406,83.31240346,Black,Monsoon,jute
75,56,44,25.2746335,73.7459581,Loamy,Monsoon,jute
78,46,42,23.09499564,78.45959697,Black,Monsoon,jute
82,48,36,25.79351957,81.76904006,Loamy,Monsoon,jute
100,58,41,23.17403323,87.88255345,Clay,Monsoon,jute
88,50,40,25.63215038,79.95150917,Black,Monsoon,jute
67,41,40,25.84879500000001,87.81661683,Black,Monsoon,jute
72,42,43,26.56767277,80.90424543,Loamy,Monsoon,jute
89,40,43,26.24532085,72.97198375,Black,Monsoon,jute
89,57,43,26.91515043,73.19897535,Clay,Monsoon,jute
61,41,44,24.36972377,82.11319791,Clay,Monsoon,jute
79,45,43,25.71901283,79.15532398,Black,Monsoon,jute
84,40,43,25.01157559,88.33130229999998,Black,Monsoon,jute
98,43,35,25.40785911,76.44048625,Black,Monsoon,jute
75,36,44,23.28081,74.27607475,Clay,Monsoon,jute
89,58,35,23.98651719,82.09053379,Loamy,Monsoon,jute
91,41,37,24.48556447,83.20630007,Loamy,Monsoon,jute
77,48,36,25.86705009,84.09985284,Black,Monsoon,jute
66,58,35,23.5643831,79.46283115,Black,Monsoon,jute
62,59,41,24.2248758,74.89465426,Black,Monsoon,jute
82,35,35,25.49386782,86.97061481,Black,Monsoon,jute
61,41,35,24.97178693,79.47557931,Clay,Monsoon,jute
99,57,38,24.80624984,82.09281674,Loamy,Monsoon,jute
70,42,43,23.16814977,76.66724969,Clay,Monsoon,jute
90,59,35,24.25133493,89.86454053,Black,Monsoon,jute
73,43,42,26.58361011,78.00774772,Loamy,Monsoon,jute
67,46,44,26.82489244,78.20392774,Black,Monsoon,jute
84,37,42,25.49674786,81.13449097,Clay,Monsoon,jute
72,41,36,24.09874353,80.57226761,Loamy,Monsoon,jute
71,56,37,23.18866654,86.20899734,Loamy,Monsoon,jute
64,53,38,26.24347471,78.51063754,Clay,Monsoon,jute
65,54,39,23.75091572,71.14782585,Black,Monsoon,jute
60,58,37,26.13871511,79.1188943,Loamy,Monsoon,jute
86,39,43,26.14576648,71.23690851,Loamy,Monsoon,jute
90,50,44,26.91643698,73.48655995,Loamy,Monsoon,jute
91,38,36,26.5232969,77.17331847,Black,Monsoon,jute
87,48,38,23.81579631,80.94023552,Black,Monsoon,jute
72,41,36,26.50838667,86.84264005,Loamy,Monsoon,jute
71,54,35,26.63952463,70.95705996,Black,Monsoon,jute
82,46,41,23.325013100000003,79.79609448,Clay,Monsoon,jute
71,52,43,26.47549543,73.96164569,Clay,Monsoon,jute
80,43,43,23.78756036,74.36794079,Loamy,Monsoon,jute
77,55,43,25.49941707,75.99987588,Clay,Monsoon,jute
95,57,41,23.24925555,73.65346838,Loamy,Monsoon,jute
63,47,35,26.98582182,89.05587886,Black,Monsoon,jute
93,43,38,23.61475336,86.14290267,Clay,Monsoon,jute
87,44,43,23.87484465,86.79261344,Clay,Monsoon,jute
88,52,39,23.92887902,88.07112278,Clay,Monsoon,jute
90,39,37,24.81441246,81.68688879,Clay,Monsoon,jute
90,39,43,24.44743944,82.286484,Clay,Monsoon,jute
84,38,43,26.57421679,73.81994896,Black,Monsoon,jute
91,21,26,26.33377983,57.36469955,Black,Monsoon,coffee
107,21,26,26.45288458,55.32222678,Black,Monsoon,coffee
83,38,35,25.70822684,52.88667115,Black,Monsoon,coffee
108,24,31,24.12832546,56.18107663,Loamy,Monsoon,coffee
116,28,34,23.44372334,60.39523266,Loamy,Winter,coffee
116,23,25,23.4123707,52.26994674,Clay,Monsoon,coffee
109,31,27,23.05951896,50.40609436,Clay,Monsoon,coffee
89,25,34,23.07895447,63.65861483,Black,Winter,coffee
118,18,32,27.6496114,51.11044023,Loamy,Winter,coffee
111,32,34,25.46743689,69.35161206,Loamy,Monsoon,coffee
84,36,28,26.7350622,55.55164819,Loamy,Monsoon,coffee
85,33,25,26.20811417,52.50987966,Clay,Monsoon,coffee
99,15,27,27.0424167,57.27927475,Clay,Monsoon,coffee
81,30,31,24.65090184,51.93952357,Black,Monsoon,coffee
95,39,29,27.35152643,55.99375012,Black,Monsoon,coffee
81,34,30,25.17787724,62.26244581,Clay,Monsoon,coffee
80,15,28,23.11438731,68.00096043,Clay,Monsoon,coffee
104,20,26,27.22783677,52.95261751,Black,Monsoon,coffee
109,29,28,23.26316991,60.51600210000001,Clay,Monsoon,coffee
100,32,26,25.234661,57.53161469,Loamy,Winter,coffee
100,24,28,25.59535262,57.72920846,Black,Monsoon,coffee
83,21,28,25.5674832,60.49244602,Black,Monsoon,coffee
120,23,28,25.67324193,51.29043632,Clay,Monsoon,coffee
104,26,30,24.40726724,62.65692638,Loamy,Monsoon,coffee
108,33,31,23.69287069,66.76090123,Black,Monsoon,coffee
91,25,26,24.53460016,66.99765375,Black,Monsoon,coffee
86,26,27,27.13140403,52.89368299,Loamy,Monsoon,coffee
98,18,27,27.56088634,68.49299897,Clay,Monsoon,coffee
111,27,31,23.59302313,55.27564977,Loamy,Monsoon,coffee
84,39,35,23.17714381,52.13864034,Clay,Winter,coffee
98,27,27,24.71384065,51.29142534,Black,Monsoon,coffee
118,21,34,24.38534644,64.72543073,Black,Winter,coffee
103,27,31,27.15998538,51.59100753,Clay,Winter,coffee
82,24,33,26.53543168,67.09608099,Clay,Winter,coffee
86,31,35,27.01207284,60.76645256,Loamy,Monsoon,coffee
88,35,35,27.55906475,58.45742907,Clay,Winter,coffee
84,27,29,23.32293161,53.00366334,Black,Monsoon,coffee
120,40,33,24.23850608,54.30329632,Clay,Winter,coffee
106,40,30,23.42611644,64.10651528,Clay,Winter,coffee
113,21,33,26.02241444,55.83288958,Black,Monsoon,coffee
117,34,25,24.83846178,56.7685316,Black,Winter,coffee
80,30,25,26.24092174,65.64381357,Black,Monsoon,coffee
88,21,27,24.43011925,66.02411187,Black,Monsoon,coffee
113,33,34,26.00373964,62.144510200000006,Clay,Monsoon,coffee
87,23,28,26.22367404,62.26594559,Clay,Monsoon,coffee
113,15,29,27.09617155,63.55324262,Clay,Monsoon,coffee
98,29,30,25.64004392,61.03273481,Loamy,Monsoon,coffee
97,29,27,27.74576987,54.36976075,Black,Monsoon,coffee
85,35,32,26.24928198,54.28617819,Clay,Monsoon,coffee
82,29,35,26.67377159,52.24226285,Loamy,Monsoon,coffee
103,33,25,27.10210397,55.74973320000001,Clay,Monsoon,coffee
112,17,28,27.62975458,61.26002598,Clay,Monsoon,coffee
99,19,33,27.536454700000004,55.51673151,Loamy,Monsoon,coffee
120,20,34,23.56960509,50.56339727,Clay,Monsoon,coffee
114,27,28,24.99451759,57.93250202,Black,Monsoon,coffee
100,40,35,27.56441788,54.41094079,Clay,Monsoon,coffee
108,35,25,23.98143338,61.10935084,Clay,Monsoon,coffee
115,31,30,24.22984659,67.37768353,Clay,Winter,coffee
87,28,30,25.60153969,68.66257977,Clay,Monsoon,coffee
82,24,26,24.31274458,53.57285558,Loamy,Monsoon,coffee
94,26,27,26.36629861,52.25738495,Black,Monsoon,coffee
87,28,35,26.5602777,57.1621814,Clay,Monsoon,coffee
118,40,35,26.35034208,58.50650238,Black,Winter,coffee
87,38,29,25.20406808,57.88370456,Clay,Monsoon,coffee
92,40,30,23.35723208,55.18792166,Loamy,Monsoon,coffee
97,22,26,23.60567546,59.68849145,Loamy,Monsoon,coffee
99,40,32,24.18471151,69.94807345,Black,Monsoon,coffee
89,28,33,26.44414097,53.83876189,Clay,Monsoon,coffee
112,39,29,26.12492233,63.37479229,Clay,Monsoon,coffee
111,28,26,27.77363343,64.47858698,Clay,Monsoon,coffee
114,20,26,25.55656667,62.67087838,Black,Monsoon,coffee
117,26,30,27.92374437,67.96910852,Black,Winter,coffee
111,29,31,26.05968403,52.31098539,Loamy,Monsoon,coffee
119,30,28,26.35770906,64.57578034,Clay,Monsoon,coffee
116,40,33,24.91370487,54.15319242,Black,Winter,coffee
95,37,35,27.31317116,68.42333909999999,Loamy,Monsoon,coffee
86,40,33,26.1387869,52.26311691,Black,Monsoon,coffee
117,37,32,23.1069385,67.06230539,Clay,Monsoon,coffee
105,18,35,23.52648086,68.44030686,Clay,Monsoon,coffee
109,23,25,25.11711046,68.48030408,Black,Monsoon,coffee
80,18,31,24.02952505,58.84880599,Black,Monsoon,coffee
101,31,26,26.70897548,69.71184111,Clay,Monsoon,coffee
103,33,33,26.71717393,50.50148528,Black,Winter,coffee
93,26,27,24.59245684,56.46829641,Black,Monsoon,coffee
104,35,28,27.51006055,50.66687215,Clay,Monsoon,coffee
116,36,25,27.57847581,58.52534263,Loamy,Monsoon,coffee
107,38,29,26.65069302,57.56695719,Loamy,Monsoon,coffee
101,33,33,26.97251562,62.0183627,Clay,Monsoon,coffee
107,31,31,23.17124551,52.97841162,Clay,Monsoon,coffee
99,16,30,23.52652084,65.44340921,Loamy,Monsoon,coffee
103,40,30,27.30901814,55.196224,Loamy,Monsoon,coffee
118,31,34,27.54823036,62.88179198,Loamy,Monsoon,coffee
106,21,35,25.627355,57.04151119,Black,Monsoon,coffee
116,38,34,23.29250318,50.04557009,Loamy,Monsoon,coffee
97,35,26,24.91461008,53.74144743,Loamy,Monsoon,coffee
107,34,32,26.77463708,66.4132686,Clay,Monsoon,coffee
99,15,27,27.41711238,56.63636248,Loamy,Winter,coffee
118,33,30,24.13179691,67.22512329,Loamy,Monsoon,coffee
117,32,34,26.2724184,52.12739421,Clay,Winter,coffee
104,18,30,23.60301571,60.39647474,Clay,Monsoon,coffee
